Time,value
00:00:00,0.9166666666666666
00:01:00,1.2166666666666666
00:02:00,1.6
00:03:00,0.8166666666666667
00:04:00,0.9666666666666668
00:05:00,0.6333333333333333
00:06:00,0.6
00:07:00,2.6166666666666667
00:08:00,1.1
00:09:00,1.2666666666666666
00:10:00,1.2166666666666666
00:11:00,0.6833333333333333
00:12:00,1.6333333333333333
00:13:00,0.5666666666666667
00:14:00,0.8166666666666667
00:15:00,1.7166666666666666
00:16:00,1.4666666666666666
00:17:00,0.7166666666666667
00:18:00,2.433333333333333
00:19:00,1.25
00:20:00,1.7666666666666666
00:21:00,1.75
00:22:00,4.083333333333333
00:23:00,1.8333333333333333
00:24:00,4.166666666666667
00:25:00,1.5333333333333334
00:26:00,1.4666666666666666
00:27:00,1.6166666666666667
00:28:00,3.2333333333333334
00:29:00,1.3166666666666669
00:30:00,1.0333333333333334
00:31:00,2.316666666666667
00:32:00,1.1333333333333333
00:33:00,1.45
00:34:00,2.833333333333333
00:35:00,2.466666666666667
00:36:00,1.6833333333333331
00:37:00,2.5166666666666666
00:38:00,1.8
00:39:00,2.183333333333333
00:40:00,2.1
00:41:00,1.4833333333333334
00:42:00,1.9833333333333327
00:43:00,2.033333333333333
00:44:00,2.1666666666666665
00:45:00,1.1166666666666667
00:46:00,0.8833333333333333
00:47:00,0.9666666666666668
00:48:00,1.2166666666666666
00:49:00,0.8333333333333334
00:50:00,1.2166666666666666
00:51:00,0.8166666666666667
00:52:00,0.7833333333333333
00:53:00,0.9
00:54:00,0.9166666666666666
00:55:00,1.45
00:56:00,1.55
00:57:00,1.2666666666666666
00:58:00,1.3833333333333333
00:59:00,1.7333333333333334
01:00:00,1.15
01:01:00,1.35
01:02:00,1.6333333333333333
01:03:00,1.05
01:04:00,1.25
01:05:00,1.1
01:06:00,1.15
01:07:00,1.95
01:08:00,2.033333333333333
01:09:00,1.9
01:10:00,2.1
01:11:00,2.95
01:12:00,1.95
01:13:00,1.6333333333333333
01:14:00,2.433333333333333
01:15:00,1.3166666666666669
01:16:00,2.216666666666667
01:17:00,1.5333333333333334
01:18:00,1.6
01:19:00,1.2666666666666666
01:20:00,1.7666666666666666
01:21:00,1.5333333333333334
01:22:00,1.7833333333333334
01:23:00,1.1333333333333333
01:24:00,1.1333333333333333
01:25:00,1.05
01:26:00,1.25
01:27:00,0.9666666666666668
01:28:00,1.4
01:29:00,4.083333333333333
01:30:00,3.45
01:31:00,3.3
01:32:00,4.3
01:33:00,1.55
01:34:00,4.283333333333333
01:35:00,4.5
01:36:00,2.033333333333333
01:37:00,2.2
01:38:00,2.65
01:39:00,2.466666666666667
01:40:00,2.6
01:41:00,1.6833333333333331
01:42:00,2.5
01:43:00,1.8833333333333333
01:44:00,1.5166666666666666
01:45:00,2.3666666666666667
01:46:00,2.65
01:47:00,1.85
01:48:00,2.9833333333333334
01:49:00,2.433333333333333
01:50:00,1.7
01:51:00,1.95
01:52:00,1.5833333333333333
01:53:00,1.3166666666666669
01:54:00,0.85
01:55:00,2.65
01:56:00,1.6
01:57:00,2.316666666666667
01:58:00,1.6833333333333331
01:59:00,1.9666666666666663
02:00:00,1.6333333333333333
02:01:00,1.7833333333333334
02:02:00,1.35
02:03:00,1.7166666666666666
02:04:00,1.2
02:05:00,1.4166666666666667
02:06:00,1.3666666666666667
02:07:00,3.1666666666666665
02:08:00,2.15
02:09:00,1.5166666666666666
02:10:00,1.5833333333333333
02:11:00,2.7333333333333334
