Time,value
00:00:00,14.270941336971353
00:01:00,13.514520202020202
00:02:00,13.40552374536881
00:03:00,13.483758700696058
00:04:00,14.12427536231884
00:05:00,13.649552832063597
00:06:00,14.519928825622774
00:07:00,13.887837837837838
00:08:00,13.90739436619718
00:09:00,14.313766596785465
00:10:00,14.034233048057931
00:11:00,13.715965787598003
00:12:00,14.14173522812266
00:13:00,14.370241005937828
00:14:00,14.026611694152924
00:15:00,13.955755530558678
00:16:00,13.2993396918562
00:17:00,13.74121166791324
00:18:00,13.39548225170312
00:19:00,13.864475627769572
00:20:00,13.167632450331126
00:21:00,13.97737556561086
00:22:00,16.019697787371832
00:23:00,14.096894080169896
00:24:00,13.913417585372413
00:25:00,13.462241332975005
00:26:00,13.470058139534885
00:27:00,14.504331965344276
00:28:00,15.114430147058822
00:29:00,15.361938639395287
00:30:00,14.890987800078708
00:31:00,15.019325502084126
00:32:00,14.909015715467328
00:33:00,15.461402734891928
00:34:00,14.899693385895754
00:35:00,15.13768115942029
00:36:00,15.48233215547703
00:37:00,15.141206675224646
00:38:00,15.351926163723917
00:39:00,14.779209621993129
00:40:00,14.70084666039511
00:41:00,14.888565891472869
00:42:00,14.05379896177442
00:43:00,14.368471490177289
00:44:00,13.928253339930729
00:45:00,14.684210526315791
00:46:00,15.25887890457852
00:47:00,14.507936507936508
00:48:00,14.251845018450185
00:49:00,14.898503274087933
00:50:00,14.408823529411766
00:51:00,14.921011058451818
00:52:00,14.265522875816991
00:53:00,14.474794841735054
00:54:00,14.677538917716827
00:55:00,14.557208237986272
00:56:00,14.639128802102892
00:57:00,14.57702861622893
00:58:00,14.75671802221426
00:59:00,15.022826451829474
01:00:00,14.84772010324061
01:01:00,15.169018404907971
01:02:00,15.527293512432124
01:03:00,15.19887862796834
01:04:00,15.203312763884378
01:05:00,15.741056777157862
01:06:00,16.11111111111111
01:07:00,15.915510329941414
01:08:00,15.630263157894737
01:09:00,15.78207607994842
01:10:00,15.70102411628675
01:11:00,16.61403853716083
01:12:00,17.546841349605167
01:13:00,16.07715954503535
01:14:00,16.06677796327212
01:15:00,16.059310801855535
01:16:00,15.634052924791083
01:17:00,16.47515316541865
01:18:00,15.664703717335296
01:19:00,16.084202682563337
01:20:00,16.036985345429173
01:21:00,16.53042715038034
01:22:00,15.84153616703952
01:23:00,15.258656509695289
01:24:00,15.7109634551495
01:25:00,15.866887143447707
01:26:00,15.391518364255962
01:27:00,15.695178849144634
01:28:00,15.537800687285223
01:29:00,15.258305337812615
01:30:00,16.46834061135371
01:31:00,15.37437769664786
01:32:00,15.734447004608295
01:33:00,15.624917382683412
01:34:00,15.529017857142856
01:35:00,15.596364883401918
01:36:00,15.775645268034417
01:37:00,15.02203182374541
01:38:00,15.382467532467532
01:39:00,15.494949494949497
01:40:00,15.469029850746267
01:41:00,15.066080843585238
01:42:00,15.02406516105146
01:43:00,15.134555382215288
01:44:00,15.282223796033993
01:45:00,15.637316561844862
01:46:00,15.750708215297449
01:47:00,15.439122486288849
01:48:00,15.622390208783298
01:49:00,16.158069270449516
01:50:00,15.67218200620476
01:51:00,15.804383925606114
01:52:00,16.327880512091035
01:53:00,15.560925094925787
01:54:00,15.782755136409566
01:55:00,15.220598469032709
01:56:00,15.755826086956525
01:57:00,15.304897826792082
01:58:00,15.775034770514605
01:59:00,15.333333333333334
02:00:00,15.219537815126053
02:01:00,15.67939752555137
02:02:00,15.665635738831616
02:03:00,15.644459551325628
02:04:00,15.837809557028253
02:05:00,16.044880319148934
02:06:00,16.02759948652118
02:07:00,15.568693315418209
02:08:00,16.224852071005916
02:09:00,16.064271588661832
02:10:00,16.611699164345403
02:11:00,16.756768013327783
02:12:00,17.51235989559343
02:13:00,17.62064807837227
02:14:00,17.184889434889435
02:15:00,17.84287470965979
02:16:00,17.623435225618632
02:17:00,16.66875871687587
02:18:00,16.819217254331758
02:19:00,17.393628318584074
02:20:00,17.465456260315964
02:21:00,17.325430785243437
02:22:00,17.259815546772067
02:23:00,16.207020343039485
02:24:00,15.965288878739436
02:25:00,15.965252707581223
02:26:00,16.157894736842103
02:27:00,16.147624309392263
02:28:00,15.664078156312623
02:29:00,15.757077856420628
02:30:00,16.29211986681465
02:31:00,16.08523127494717
02:32:00,16.42298689138577
02:33:00,15.526176753121996
02:34:00,15.371178004266412
02:35:00,15.793453724604966
02:36:00,15.738799283154124
02:37:00,15.951281459247287
02:38:00,15.736805555555556
02:39:00,15.375927643784788
02:40:00,16.060650887573967
02:41:00,15.605948869223203
02:42:00,15.29296160877514
02:43:00,15.47396963123644
02:44:00,13.561096761374923
02:45:00,11.13325830050647
02:46:00,12.32297785811116
02:47:00,11.880019893074724
02:48:00,12.418193465727098
02:49:00,13.382314122305324
02:50:00,15.535214723926382
02:51:00,17.060915032679738
02:52:00,17.94434250764526
02:53:00,19.295578150863086
02:54:00,17.701038575667656
02:55:00,17.50402617010569
02:56:00,16.69416014449127
02:57:00,16.48468670974993
02:58:00,17.280446927374303
02:59:00,17.0167793638868
03:00:00,17.030535981208626
03:01:00,17.015109544195415
03:02:00,16.80597014925373
03:03:00,17.028505614742297
03:04:00,17.0734149054505
03:05:00,17.266499582289057
03:06:00,17.47020245223838
03:07:00,16.627663061291383
03:08:00,17.209930023325555
03:09:00,17.136363636363637
03:10:00,17.85584263065179
03:11:00,18.14679976512037
03:12:00,17.352922590837284
03:13:00,17.090693739424704
03:14:00,14.892380009896092
03:15:00,15.89609731373543
03:16:00,16.31980252331322
03:17:00,16.229866229866232
03:18:00,16.193264563106798
03:19:00,16.071942446043163
03:20:00,15.655616438356166
03:21:00,16.004506760140213
03:22:00,16.190578158458248
03:23:00,16.728778467908906
03:24:00,16.6251677852349
03:25:00,16.870773351188483
03:26:00,16.469217391304344
03:27:00,16.80146036161335
03:28:00,16.949026345933564
03:29:00,17.929965347437534
03:30:00,18.011222681630244
03:31:00,17.836230146838478
03:32:00,18.020844837106573
03:33:00,18.199405183401787
03:34:00,18.150582362728787
03:35:00,17.03439190126196
03:36:00,17.752135514695237
03:37:00,18.01362191614954
03:38:00,17.944676409185803
03:39:00,19.046232876712327
03:40:00,19.34226866575799
03:41:00,17.960213870105363
03:42:00,17.97204871955028
03:43:00,18.28216841784681
03:44:00,18.27267492081774
03:45:00,18.20531298572841
03:46:00,17.980683734478
03:47:00,17.657657657657655
03:48:00,17.82296296296296
03:49:00,17.835435524558537
03:50:00,17.900186969653383
03:51:00,18.061077499279747
03:52:00,17.221049457177326
03:53:00,17.01880035810206
03:54:00,17.516208393632418
03:55:00,17.73090692124105
03:56:00,17.688429871443017
03:57:00,17.3655245603396
03:58:00,17.4764222695467
03:59:00,17.591267099626915
04:00:00,21.241186060729568
04:01:00,17.59006828057107
04:02:00,17.16778435239974
04:03:00,17.20038509145922
04:04:00,17.27412344248044
04:05:00,17.80138704441493
04:06:00,17.72790495508548
04:07:00,17.603640468463386
04:08:00,17.643542435424354
04:09:00,17.46159789831556
04:10:00,18.158050659161606
04:11:00,18.10629978276611
04:12:00,18.04535996670828
04:13:00,18.12045012503473
04:14:00,17.78910447761194
04:15:00,17.596700968523002
04:16:00,17.461843566555608
04:17:00,17.624509033778477
04:18:00,18.6276357110812
04:19:00,17.945495573685125
04:20:00,16.624584717607974
04:21:00,16.0472972972973
04:22:00,16.20092866188265
04:23:00,16.78470254957507
04:24:00,16.7984496124031
04:25:00,16.270353982300886
04:26:00,16.15394973070018
04:27:00,16.933884297520663
04:28:00,16.542460317460318
04:29:00,16.401854714064914
04:30:00,16.251503360452777
04:31:00,15.672333848531684
04:32:00,15.815473887814312
04:33:00,16.279128248113995
04:34:00,16.84744440109247
04:35:00,16.37185236288375
04:36:00,16.096456692913385
04:37:00,15.725401399752982
04:38:00,16.14841556357802
04:39:00,16.87622504537205
04:40:00,17.476294675419403
04:41:00,16.79077139837971
04:42:00,17.735955056179776
04:43:00,16.95099886920467
04:44:00,16.632455460883037
04:45:00,16.72041884816754
04:46:00,16.814646791963707
04:47:00,16.90311766677841
04:48:00,16.279500756429652
04:49:00,16.083120670798397
04:50:00,16.212172730363825
04:51:00,16.62317429406037
04:52:00,16.047385620915033
04:53:00,15.286827458256033
04:54:00,15.658602150537636
04:55:00,15.423192269243586
04:56:00,15.844251336898392
04:57:00,15.630265716137394
04:58:00,15.14387788242936
04:59:00,15.123470948012235
05:00:00,15.299361288530962
05:01:00,16.470438472418667
05:02:00,16.451988636363637
05:03:00,17.000876680303914
05:04:00,16.50898568382577
05:05:00,16.349892008639305
05:06:00,16.658155602282967
05:07:00,16.56656346749226
05:08:00,16.98024357239513
05:09:00,16.61050093758371
05:10:00,16.02148954960259
05:11:00,16.1121045392022
05:12:00,16.77416267942584
05:13:00,16.469310670443814
05:14:00,16.77628835269586
05:15:00,16.097695852534564
05:16:00,15.374307140528202
05:17:00,15.74730304020922
05:18:00,16.656434108527137
05:19:00,16.66414752116082
05:20:00,16.35390578413834
05:21:00,15.485993075228205
05:22:00,16.086788475052707
05:23:00,16.368083154998473
05:24:00,17.69451371571072
05:25:00,17.96432818073722
05:26:00,17.77077707770777
05:27:00,15.835981838819526
05:28:00,15.936282693377857
05:29:00,16.812614819350888
05:30:00,16.615426251691478
05:31:00,16.61433833947294
05:32:00,16.878423111646104
05:33:00,16.371209800918837
05:34:00,15.204718417047182
05:35:00,15.814655172413792
05:36:00,16.370818915801614
05:37:00,16.77108784176847
05:38:00,15.805688718440395
05:39:00,16.61112898037954
05:40:00,16.850442477876104
05:41:00,17.056653880200646
05:42:00,17.437306283460128
05:43:00,18.388288288288287
05:44:00,18.24173333333333
05:45:00,18.187959076600208
05:46:00,17.925582627118644
05:47:00,17.883885656463445
05:48:00,18.114449213161656
05:49:00,17.721358041390502
05:50:00,17.664359391965252
05:51:00,17.488639297702044
05:52:00,17.877983407785578
05:53:00,17.982801908109465
05:54:00,17.705573770491803
05:55:00,18.00116535025249
05:56:00,17.780418496512528
05:57:00,17.66769107429182
05:58:00,17.803780023625148
05:59:00,17.47727859540408
06:00:00,18.232779398706075
06:01:00,18.044625016651125
06:02:00,18.070904325032764
06:03:00,17.816463566277047
06:04:00,17.929908844542993
06:05:00,17.82095846645367
06:06:00,17.912168465946955
06:07:00,17.76585747846515
06:08:00,17.78853729825899
06:09:00,17.65708021666237
06:10:00,17.739348970799423
06:11:00,17.658003248781707
06:12:00,17.591638622831997
06:13:00,18.24651465798045
06:14:00,17.950869236583525
06:15:00,18.35145704554056
06:16:00,18.3323430638078
06:17:00,18.22554890219561
06:18:00,17.991088055333865
06:19:00,17.92144288577154
06:20:00,17.999472643375086
06:21:00,18.2115013508298
06:22:00,18.137833311863968
06:23:00,18.06436684896929
06:24:00,17.923721936705434
06:25:00,17.914357682619645
06:26:00,18.009024552090246
06:27:00,18.049430641821942
06:28:00,18.048463516989305
06:29:00,17.846174938305456
06:30:00,17.971372549019605
06:31:00,18.199150855778164
06:32:00,18.244248466257662
06:33:00,18.30026178010472
06:34:00,18.09249685622468
06:35:00,17.654990341274953
06:36:00,17.96057479734709
06:37:00,17.987074587928376
06:38:00,17.945228215767635
06:39:00,18.001057827926658
06:40:00,17.802012172400946
06:41:00,17.93854748603352
06:42:00,17.62388724035608
06:43:00,18.39063440471891
06:44:00,18.44267890772128
06:45:00,17.75634262748053
06:46:00,17.886028065893836
06:47:00,17.96445642848388
06:48:00,17.69730722154223
06:49:00,17.752747916415025
06:50:00,18.139969681657405
06:51:00,18.26153642734365
06:52:00,16.46404310142891
06:53:00,16.050454742312688
06:54:00,16.080000000000002
06:55:00,16.019755600814666
06:56:00,15.658390949088624
06:57:00,15.77531329710547
06:58:00,15.848900223143133
06:59:00,16.06380546607087
07:00:00,16.306796882706912
07:01:00,16.420017108639865
07:02:00,16.32657356035967
07:03:00,16.309594922531268
07:04:00,16.02408415613177
07:05:00,16.240442109077733
07:06:00,16.827158240554844
07:07:00,16.45290561622465
07:08:00,15.896659707724428
07:09:00,16.847731378174476
07:10:00,15.31644470179502
07:11:00,13.568369829683698
07:12:00,15.158785082660517
07:13:00,16.620710415412404
07:14:00,17.051010101010103
07:15:00,17.10408163265306
07:16:00,17.75559655596556
07:17:00,18.378507014028056
07:18:00,18.07114215496055
07:19:00,17.87420402858999
07:20:00,17.19415204678362
07:21:00,17.63356104396567
07:22:00,17.420931000330143
07:23:00,17.550184292599948
07:24:00,18.098497732426303
07:25:00,17.776379477250728
07:26:00,18.650912996777656
07:27:00,16.703495789742277
07:28:00,16.822149344096875
07:29:00,16.760127931769727
07:30:00,16.463544587773416
07:31:00,17.0
07:32:00,16.561538461538458
07:33:00,16.601831896551726
07:34:00,17.333160621761657
07:35:00,17.247466666666668
07:36:00,16.373888182973317
07:37:00,16.42719298245614
07:38:00,16.890216154721273
07:39:00,16.173362551740933
07:40:00,17.16916996047431
07:41:00,16.255257623554154
07:42:00,16.456087219866745
07:43:00,16.285639550091553
07:44:00,16.5940977261732
07:45:00,16.781962338949455
07:46:00,16.69564061669325
